attack_type,bytes,dst_ip,dst_port,flags,id,label,payload,protocol,src_ip,src_port,timestamp
,3347,10.20.0.10,443,"SYN,ACK,FIN",29df9bbc,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.207.41,56261,2026-03-02T09:10:16.152826
,2031,10.20.0.10,443,"SYN,ACK,FIN",8b95bcd3,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.51.184,24062,2026-03-02T09:10:20.788328
,2016,10.20.0.10,443,"SYN,ACK,FIN",32a76cbf,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.109.9,15262,2026-03-02T09:10:21.252597
,3308,10.20.0.10,5432,"SYN,ACK,FIN",924e4949,normal,SELECT * FROM ledger WHERE id=?,TCP,41.203.8.24,10119,2026-03-02T09:10:26.464790
,2812,10.20.0.10,443,"SYN,ACK,FIN",1e953ab9,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.151.72,9299,2026-03-02T09:10:27.675654
,1455,10.20.0.10,443,"SYN,ACK,FIN",37b7ec08,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.56.60,18778,2026-03-02T09:10:32.569448
,491,10.20.0.10,443,"SYN,ACK,FIN",ba722bd2,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.88.72,30779,2026-03-02T09:10:32.688802
,2908,10.20.0.10,443,"SYN,ACK,FIN",1673dc25,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.130.155,4027,2026-03-02T09:10:34.114653
,1899,10.20.0.10,443,"SYN,ACK,FIN",a81e7e7b,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.88.72,5233,2026-03-02T09:10:35.777228
,2329,10.20.0.10,443,"SYN,ACK,FIN",c32bd72b,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.109.9,1134,2026-03-02T09:10:37.906755
,2456,10.20.0.10,443,"SYN,ACK,FIN",60698619,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.2.195,21389,2026-03-02T09:10:38.804543
,501,10.20.0.10,5432,"SYN,ACK,FIN",33930f8b,normal,SELECT * FROM ledger WHERE id=?,TCP,41.203.58.36,30093,2026-03-02T09:10:41.161183
,2951,10.20.0.10,443,"SYN,ACK,FIN",ca11b908,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.229.140,27172,2026-03-02T09:10:41.654076
,3015,10.20.0.10,443,"SYN,ACK,FIN",e0467079,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.8.24,14366,2026-03-02T09:10:45.850968
,2224,10.20.0.10,443,"SYN,ACK,FIN",5ffe5d0e,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.208.223,26188,2026-03-02T09:10:46.511324
,1882,10.20.0.10,443,"SYN,ACK,FIN",aceb9f05,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.174.190,3887,2026-03-02T09:10:49.064698
ddos,78,10.20.0.10,443,SYN,01fa667b,attack,,TCP,91.124.119.53,23318,2026-03-02T09:10:50
ddos,60,10.20.0.10,443,SYN,14b51416,attack,,TCP,91.37.81.221,48102,2026-03-02T09:10:50.050000
ddos,65,10.20.0.10,443,SYN,b7018cc8,attack,,TCP,91.188.253.221,23658,2026-03-02T09:10:50.100000
ddos,75,10.20.0.10,443,SYN,f50fe602,attack,,TCP,91.34.195.95,34773,2026-03-02T09:10:50.150000
ddos,47,10.20.0.10,443,SYN,a3f8cc8e,attack,,TCP,91.28.82.62,31594,2026-03-02T09:10:50.200000
ddos,46,10.20.0.10,443,SYN,a5ac0113,attack,,TCP,91.69.116.64,10256,2026-03-02T09:10:50.250000
ddos,79,10.20.0.10,443,SYN,ebe426d7,attack,,TCP,91.13.75.243,26199,2026-03-02T09:10:50.300000
ddos,50,10.20.0.10,443,SYN,6f88b16d,attack,,TCP,91.108.64.247,57732,2026-03-02T09:10:50.350000
ddos,60,10.20.0.10,443,SYN,277d00a2,attack,,TCP,91.209.84.240,38883,2026-03-02T09:10:50.400000
ddos,72,10.20.0.10,443,SYN,d19cbe2b,attack,,TCP,91.49.196.41,33678,2026-03-02T09:10:50.450000
ddos,71,10.20.0.10,443,SYN,3500a904,attack,,TCP,91.120.128.226,21244,2026-03-02T09:10:50.500000
ddos,72,10.20.0.10,443,SYN,5d9e5733,attack,,TCP,91.6.24.242,26795,2026-03-02T09:10:50.550000
ddos,77,10.20.0.10,443,SYN,dfb30b31,attack,,TCP,91.118.248.62,15123,2026-03-02T09:10:50.600000
ddos,71,10.20.0.10,443,SYN,240567a2,attack,,TCP,91.91.13.13,19462,2026-03-02T09:10:50.650000
ddos,70,10.20.0.10,443,SYN,d381ee55,attack,,TCP,91.153.226.216,43901,2026-03-02T09:10:50.700000
ddos,46,10.20.0.10,443,SYN,4fcf2473,attack,,TCP,91.74.138.3,56544,2026-03-02T09:10:50.750000
ddos,63,10.20.0.10,443,SYN,198ff9ef,attack,,TCP,91.111.35.226,18356,2026-03-02T09:10:50.800000
ddos,65,10.20.0.10,443,SYN,bf5ee55f,attack,,TCP,91.196.104.94,3989,2026-03-02T09:10:50.850000
ddos,63,10.20.0.10,443,SYN,28650694,attack,,TCP,91.14.146.144,13780,2026-03-02T09:10:50.900000
ddos,72,10.20.0.10,443,SYN,59a44f25,attack,,TCP,91.142.74.19,26343,2026-03-02T09:10:50.950000
ddos,79,10.20.0.10,443,SYN,f6e6cc9f,attack,,TCP,91.116.196.141,19355,2026-03-02T09:10:51
ddos,46,10.20.0.10,443,SYN,39352c96,attack,,TCP,91.175.157.31,9456,2026-03-02T09:10:51.050000
ddos,75,10.20.0.10,443,SYN,0db2acea,attack,,TCP,91.101.96.204,23246,2026-03-02T09:10:51.100000
ddos,52,10.20.0.10,443,SYN,0bf3ab56,attack,,TCP,91.241.94.194,10478,2026-03-02T09:10:51.150000
ddos,42,10.20.0.10,443,SYN,6e9f8874,attack,,TCP,91.155.131.103,33797,2026-03-02T09:10:51.200000
ddos,61,10.20.0.10,443,SYN,64c8562a,attack,,TCP,91.12.10.36,47789,2026-03-02T09:10:51.250000
ddos,49,10.20.0.10,443,SYN,1972987a,attack,,TCP,91.206.122.133,30973,2026-03-02T09:10:51.300000
ddos,60,10.20.0.10,443,SYN,69c4f229,attack,,TCP,91.156.229.132,10184,2026-03-02T09:10:51.350000
ddos,65,10.20.0.10,443,SYN,5cd5d6d0,attack,,TCP,91.239.157.82,11673,2026-03-02T09:10:51.400000
ddos,59,10.20.0.10,443,SYN,329e69d2,attack,,TCP,91.254.158.190,56244,2026-03-02T09:10:51.450000
ddos,72,10.20.0.10,443,SYN,6e7c3bd1,attack,,TCP,91.152.87.130,55306,2026-03-02T09:10:51.500000
ddos,59,10.20.0.10,443,SYN,d33528e8,attack,,TCP,91.137.126.182,37915,2026-03-02T09:10:51.550000
ddos,61,10.20.0.10,443,SYN,415f8b9f,attack,,TCP,91.122.209.5,25164,2026-03-02T09:10:51.600000
ddos,77,10.20.0.10,443,SYN,5544a16d,attack,,TCP,91.173.29.251,28322,2026-03-02T09:10:51.650000
ddos,80,10.20.0.10,443,SYN,71c92221,attack,,TCP,91.79.204.231,48558,2026-03-02T09:10:51.700000
ddos,77,10.20.0.10,443,SYN,ed2929bb,attack,,TCP,91.7.153.122,18425,2026-03-02T09:10:51.750000
ddos,77,10.20.0.10,443,SYN,54409be7,attack,,TCP,91.148.59.185,4389,2026-03-02T09:10:51.800000
ddos,79,10.20.0.10,443,SYN,98be7acc,attack,,TCP,91.123.44.135,42247,2026-03-02T09:10:51.850000
ddos,55,10.20.0.10,443,SYN,4bc989b5,attack,,TCP,91.199.216.98,10708,2026-03-02T09:10:51.900000
ddos,47,10.20.0.10,443,SYN,eff353eb,attack,,TCP,91.9.147.243,46933,2026-03-02T09:10:51.950000
ddos,66,10.20.0.10,443,SYN,cf9133b2,attack,,TCP,91.49.5.113,21582,2026-03-02T09:10:52
ddos,66,10.20.0.10,443,SYN,7d3a5f83,attack,,TCP,91.39.106.177,14386,2026-03-02T09:10:52.050000
ddos,70,10.20.0.10,443,SYN,359b60f2,attack,,TCP,91.129.199.157,61351,2026-03-02T09:10:52.100000
ddos,43,10.20.0.10,443,SYN,a910f6c8,attack,,TCP,91.224.218.189,48695,2026-03-02T09:10:52.150000
ddos,75,10.20.0.10,443,SYN,f2baa992,attack,,TCP,91.181.36.133,14612,2026-03-02T09:10:52.200000
ddos,64,10.20.0.10,443,SYN,73e26f4a,attack,,TCP,91.84.170.123,35461,2026-03-02T09:10:52.250000
ddos,74,10.20.0.10,443,SYN,b693e659,attack,,TCP,91.81.245.45,31148,2026-03-02T09:10:52.300000
ddos,56,10.20.0.10,443,SYN,12dd19c2,attack,,TCP,91.88.140.91,45317,2026-03-02T09:10:52.350000
ddos,55,10.20.0.10,443,SYN,26f4c8d4,attack,,TCP,91.157.124.50,63764,2026-03-02T09:10:52.400000
ddos,59,10.20.0.10,443,SYN,077dcbf2,attack,,TCP,91.72.143.77,15760,2026-03-02T09:10:52.450000
ddos,71,10.20.0.10,443,SYN,6762b16a,attack,,TCP,91.198.74.181,14608,2026-03-02T09:10:52.500000
ddos,57,10.20.0.10,443,SYN,41a52749,attack,,TCP,91.82.123.90,37756,2026-03-02T09:10:52.550000
ddos,74,10.20.0.10,443,SYN,4008f15e,attack,,TCP,91.74.32.147,45367,2026-03-02T09:10:52.600000
ddos,62,10.20.0.10,443,SYN,e56e3c76,attack,,TCP,91.98.230.251,26880,2026-03-02T09:10:52.650000
ddos,58,10.20.0.10,443,SYN,4049637d,attack,,TCP,91.245.198.206,10623,2026-03-02T09:10:52.700000
ddos,45,10.20.0.10,443,SYN,dc09acf8,attack,,TCP,91.11.74.245,47825,2026-03-02T09:10:52.750000
ddos,56,10.20.0.10,443,SYN,421f5891,attack,,TCP,91.89.237.114,44013,2026-03-02T09:10:52.800000
ddos,74,10.20.0.10,443,SYN,1464b9d2,attack,,TCP,91.192.123.55,14266,2026-03-02T09:10:52.850000
ddos,57,10.20.0.10,443,SYN,bd645404,attack,,TCP,91.70.239.144,46648,2026-03-02T09:10:52.900000
ddos,77,10.20.0.10,443,SYN,b236eab5,attack,,TCP,91.36.28.158,49579,2026-03-02T09:10:52.950000
,2604,10.20.0.10,443,"SYN,ACK,FIN",fea8f6f0,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.164.29,55908,2026-03-02T09:10:53.445884
,483,10.20.0.10,443,"SYN,ACK,FIN",9b719313,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.71.63,54502,2026-03-02T09:10:58.716835
,3925,10.20.0.10,443,"SYN,ACK,FIN",105017cf,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.208.223,6930,2026-03-02T09:10:59.123791
,3090,10.20.0.10,443,"SYN,ACK,FIN",465ee86e,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.109.9,37178,2026-03-02T09:11:07.107818
,1315,10.20.0.10,443,"SYN,ACK,FIN",97ea6d5b,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.58.36,11211,2026-03-02T09:11:08.175016
,1783,10.20.0.10,5432,"SYN,ACK,FIN",5b3c0b4f,normal,SELECT * FROM ledger WHERE id=?,TCP,41.203.51.184,59654,2026-03-02T09:11:08.976935
,3525,10.20.0.10,443,"SYN,ACK,FIN",32582fe0,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.51.184,25445,2026-03-02T09:11:10.130072
,3877,10.20.0.10,443,"SYN,ACK,FIN",0165dd10,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.40.56,29101,2026-03-02T09:11:12.312430
,1022,10.20.0.10,443,"SYN,ACK,FIN",6e788b74,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.8.24,12534,2026-03-02T09:11:12.732778
,405,10.20.0.10,443,"SYN,ACK,FIN",7b5bab11,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.7.190,4770,2026-03-02T09:11:13.178004
,1926,10.20.0.10,443,"SYN,ACK,FIN",691c6ed2,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.7.144,55544,2026-03-02T09:11:16.808841
,1212,10.20.0.10,443,"SYN,ACK,FIN",7f4509c3,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.207.41,63257,2026-03-02T09:11:18.809884
,2573,10.20.0.10,5432,"SYN,ACK,FIN",7e104bd9,normal,SELECT * FROM ledger WHERE id=?,TCP,41.203.140.108,50823,2026-03-02T09:11:19.001243
,649,10.20.0.10,443,"SYN,ACK,FIN",db21dbf7,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.140.108,57457,2026-03-02T09:11:20.203942
,2127,10.20.0.10,443,"SYN,ACK,FIN",9d8a3bad,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.109.9,12505,2026-03-02T09:11:26.798104
,2184,10.20.0.10,443,"SYN,ACK,FIN",9cfa643b,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.207.41,35187,2026-03-02T09:11:29.232316
,2681,10.20.0.10,443,"SYN,ACK,FIN",0cb617e6,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.88.72,12020,2026-03-02T09:11:30.208289
,656,10.20.0.10,443,"SYN,ACK,FIN",74be3ffa,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.151.72,23317,2026-03-02T09:11:31.738859
,1764,10.20.0.10,5432,"SYN,ACK,FIN",75489529,normal,SELECT * FROM ledger WHERE id=?,TCP,41.203.167.180,52019,2026-03-02T09:11:32.494697
,3299,10.20.0.10,443,"SYN,ACK,FIN",83f0fb1f,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.40.56,49205,2026-03-02T09:11:34.351237
,2648,10.20.0.10,5432,"SYN,ACK,FIN",44fb308a,normal,SELECT * FROM ledger WHERE id=?,TCP,41.203.7.144,45516,2026-03-02T09:11:37.018310
,2642,10.20.0.10,443,"SYN,ACK,FIN",1cb1d8a4,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.8.24,38221,2026-03-02T09:11:39.152058
,1474,10.20.0.10,443,"SYN,ACK,FIN",65dec53e,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.2.195,11756,2026-03-02T09:11:40.012698
,2631,10.20.0.10,5432,"SYN,ACK,FIN",eb27c492,normal,SELECT * FROM ledger WHERE id=?,TCP,41.203.140.108,34659,2026-03-02T09:11:40.215335
,920,10.20.0.10,443,"SYN,ACK,FIN",359f0853,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.246.196,15365,2026-03-02T09:11:40.578366
,870,10.20.0.10,22,"SYN,ACK,FIN",1c5a45d4,normal,SSH-2.0-OpenSSH_login_success,TCP,10.20.0.5,25031,2026-03-02T09:11:40.663836
,1586,10.20.0.10,5432,"SYN,ACK,FIN",cc63dbaa,normal,SELECT * FROM ledger WHERE id=?,TCP,41.203.71.63,18392,2026-03-02T09:11:43.372762
,3485,10.20.0.10,443,"SYN,ACK,FIN",6bf35497,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.40.56,28006,2026-03-02T09:11:44.147847
,1187,10.20.0.10,443,"SYN,ACK,FIN",98785a30,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.164.29,23620,2026-03-02T09:11:49.668015
,211,10.20.0.10,443,"SYN,ACK,FIN",4943e76a,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.246.196,40082,2026-03-02T09:11:49.779379
,2611,10.20.0.10,443,"SYN,ACK,FIN",cbfb450e,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.164.29,16617,2026-03-02T09:11:50.986198
,356,10.20.0.10,443,"SYN,ACK,FIN",5d9be7cc,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.88.72,10041,2026-03-02T09:11:52.242574
,2642,10.20.0.10,443,"SYN,ACK,FIN",90e6e23e,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.189.27,28690,2026-03-02T09:11:52.871428
,3460,10.20.0.10,5432,"SYN,ACK,FIN",37abf4e9,normal,SELECT * FROM ledger WHERE id=?,TCP,41.203.229.140,63927,2026-03-02T09:11:54.361859
,3405,10.20.0.10,443,"SYN,ACK,FIN",c9acf0d8,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.179.109,38112,2026-03-02T09:11:56.604495
,1938,10.20.0.10,443,"SYN,ACK,FIN",3014e1b2,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.57.115,48674,2026-03-02T09:12:01.033279
,508,10.20.0.10,443,"SYN,ACK,FIN",16554e51,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.8.24,31716,2026-03-02T09:12:03.809285
,2081,10.20.0.10,443,"SYN,ACK,FIN",c2cf07ff,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.130.155,48847,2026-03-02T09:12:06.415446
,2454,10.20.0.10,5432,"SYN,ACK,FIN",e89e72b1,normal,SELECT * FROM ledger WHERE id=?,TCP,41.203.71.63,57120,2026-03-02T09:12:07.220020
,1545,10.20.0.10,443,"SYN,ACK,FIN",25ddf4e7,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.229.140,16293,2026-03-02T09:12:11.747683
,350,10.20.0.10,5432,"SYN,ACK,FIN",8227a4a9,normal,SELECT * FROM ledger WHERE id=?,TCP,41.203.179.109,37075,2026-03-02T09:12:12.209431
,1632,10.20.0.10,443,"SYN,ACK,FIN",ff378631,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.23.152,31190,2026-03-02T09:12:14.927945
,1903,10.20.0.10,443,"SYN,ACK,FIN",f3509974,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.51.184,27155,2026-03-02T09:12:24.677302
,3826,10.20.0.10,443,"SYN,ACK,FIN",707c1f12,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.151.72,41559,2026-03-02T09:12:26.464198
,2103,10.20.0.10,443,"SYN,ACK,FIN",f70029ac,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.207.41,45895,2026-03-02T09:12:27.345291
,2026,10.20.0.10,5432,"SYN,ACK,FIN",08668953,normal,SELECT * FROM ledger WHERE id=?,TCP,41.203.2.195,36929,2026-03-02T09:12:27.512253
,1682,10.20.0.10,5432,"SYN,ACK,FIN",ec3d4fb9,normal,SELECT * FROM ledger WHERE id=?,TCP,41.203.174.190,61302,2026-03-02T09:12:28.823322
,1871,10.20.0.10,443,"SYN,ACK,FIN",feaa2e4e,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.51.184,41371,2026-03-02T09:12:30.323775
,722,10.20.0.10,443,"SYN,ACK,FIN",41f3244f,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.7.144,61287,2026-03-02T09:12:36.455097
,2279,10.20.0.10,443,"SYN,ACK,FIN",bf8177f1,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.71.63,7652,2026-03-02T09:12:39.985550
,1984,10.20.0.10,5432,"SYN,ACK,FIN",0cdab00e,normal,SELECT * FROM ledger WHERE id=?,TCP,41.203.71.63,16969,2026-03-02T09:12:40.035924
,1775,10.20.0.10,5432,"SYN,ACK,FIN",a21939e3,normal,SELECT * FROM ledger WHERE id=?,TCP,41.203.109.9,14079,2026-03-02T09:12:40.773533
,670,10.20.0.10,443,"SYN,ACK,FIN",c77c5e63,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.58.36,25112,2026-03-02T09:12:40.836077
,3010,10.20.0.10,5432,"SYN,ACK,FIN",1e09e772,normal,SELECT * FROM ledger WHERE id=?,TCP,41.203.7.190,28960,2026-03-02T09:12:42.568689
,3795,10.20.0.10,443,"SYN,ACK,FIN",25e6f61c,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.88.72,43682,2026-03-02T09:12:47.513464
,3623,10.20.0.10,5432,"SYN,ACK,FIN",5f09912e,normal,SELECT * FROM ledger WHERE id=?,TCP,41.203.246.196,63508,2026-03-02T09:12:48.103156
,3008,10.20.0.10,443,"SYN,ACK,FIN",4dd1889a,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.167.180,7535,2026-03-02T09:12:49.905174
,2558,10.20.0.10,443,"SYN,ACK,FIN",a875392b,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.88.72,51198,2026-03-02T09:12:51.058829
,2962,10.20.0.10,443,"SYN,ACK,FIN",774ceb7d,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.189.27,48486,2026-03-02T09:12:54.126537
,3364,10.20.0.10,443,"SYN,ACK,FIN",6a65eece,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.2.195,19128,2026-03-02T09:12:57.624241
,1494,10.20.0.10,443,"SYN,ACK,FIN",d717c1c0,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.167.180,42129,2026-03-02T09:12:57.822187
,204,10.20.0.10,5432,"SYN,ACK,FIN",cd031ed2,normal,SELECT * FROM ledger WHERE id=?,TCP,41.203.246.196,55086,2026-03-02T09:12:58.419526
,2406,10.20.0.10,5432,"SYN,ACK,FIN",414cc010,normal,SELECT * FROM ledger WHERE id=?,TCP,41.203.208.223,30288,2026-03-02T09:12:58.734535
,410,10.20.0.10,5432,"SYN,ACK,FIN",7c8abc4b,normal,SELECT * FROM ledger WHERE id=?,TCP,41.203.246.196,48279,2026-03-02T09:13:01.282934
,3661,10.20.0.10,443,"SYN,ACK,FIN",65d7e0b2,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.57.115,58314,2026-03-02T09:13:02.730282
,3647,10.20.0.10,443,"SYN,ACK,FIN",481a8eb8,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.57.115,20582,2026-03-02T09:13:03.466713
,2127,10.20.0.10,5432,"SYN,ACK,FIN",c5c25972,normal,SELECT * FROM ledger WHERE id=?,TCP,41.203.58.36,57292,2026-03-02T09:13:04.950105
,2729,10.20.0.10,5432,"SYN,ACK,FIN",6e2a9840,normal,SELECT * FROM ledger WHERE id=?,TCP,41.203.246.196,3376,2026-03-02T09:13:05.144716
,2826,10.20.0.10,443,"SYN,ACK,FIN",9738cec6,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.2.195,4443,2026-03-02T09:13:05.701728
,3504,10.20.0.10,443,"SYN,ACK,FIN",f018f6e9,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.58.36,55528,2026-03-02T09:13:10.849690
,934,10.20.0.10,443,"SYN,ACK,FIN",947a983f,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.174.190,2648,2026-03-02T09:13:13.274584
,3273,10.20.0.10,443,"SYN,ACK,FIN",da9b445a,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.71.63,17005,2026-03-02T09:13:13.468066
,3891,10.20.0.10,443,"SYN,ACK,FIN",ceeb5786,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.179.109,31514,2026-03-02T09:13:29.017679
,2993,10.20.0.10,443,"SYN,ACK,FIN",1a6d23f5,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.130.155,14791,2026-03-02T09:13:29.032173
,3603,10.20.0.10,5432,"SYN,ACK,FIN",a220f400,normal,SELECT * FROM ledger WHERE id=?,TCP,41.203.109.9,10680,2026-03-02T09:13:34.775588
,2511,10.20.0.10,443,"SYN,ACK,FIN",2544e19c,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.2.195,39814,2026-03-02T09:13:36.235976
,782,10.20.0.10,443,"SYN,ACK,FIN",1804cd07,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.207.41,55198,2026-03-02T09:13:37.570301
,2859,10.20.0.10,5432,"SYN,ACK,FIN",aeade652,normal,SELECT * FROM ledger WHERE id=?,TCP,41.203.71.63,20828,2026-03-02T09:13:38.448875
,2234,10.20.0.10,443,"SYN,ACK,FIN",87e0df7e,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.179.109,49859,2026-03-02T09:13:39.555258
,2173,10.20.0.10,443,"SYN,ACK,FIN",5f3cdf2a,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.174.190,62902,2026-03-02T09:13:42.644058
,2852,10.20.0.10,443,"SYN,ACK,FIN",ce6089fa,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.2.195,15531,2026-03-02T09:13:43.730318
,2597,10.20.0.10,5432,"SYN,ACK,FIN",e6f39738,normal,SELECT * FROM ledger WHERE id=?,TCP,41.203.57.115,12918,2026-03-02T09:13:44.465509
,225,10.20.0.10,443,"SYN,ACK,FIN",1841ea1e,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.246.196,24028,2026-03-02T09:13:49.383769
,3440,10.20.0.10,443,"SYN,ACK,FIN",5a5feca0,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.179.109,52655,2026-03-02T09:13:51.519940
,3741,10.20.0.10,443,"SYN,ACK,FIN",80d866ad,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.51.184,16538,2026-03-02T09:13:53.187440
,1168,10.20.0.10,443,"SYN,ACK,FIN",06789805,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.164.29,56644,2026-03-02T09:13:53.730285
,2974,10.20.0.10,443,"SYN,ACK,FIN",7b5b139c,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.58.36,38759,2026-03-02T09:13:55.998452
,418,10.20.0.10,443,"SYN,ACK,FIN",4a5b7755,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.167.180,28214,2026-03-02T09:13:57.424734
,2284,10.20.0.10,5432,"SYN,ACK,FIN",7b73ecbc,normal,SELECT * FROM ledger WHERE id=?,TCP,41.203.189.27,20151,2026-03-02T09:13:59.387754
,972,10.20.0.10,5432,"SYN,ACK,FIN",55ece5fb,normal,SELECT * FROM ledger WHERE id=?,TCP,41.203.7.144,58014,2026-03-02T09:13:59.567030
,1294,10.20.0.10,443,"SYN,ACK,FIN",90b64a40,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.51.184,34299,2026-03-02T09:14:00.823554
,2943,10.20.0.10,443,"SYN,ACK,FIN",2df37803,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.208.223,14410,2026-03-02T09:14:01.235632
,1283,10.20.0.10,443,"SYN,ACK,FIN",ecde0338,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.179.109,9824,2026-03-02T09:14:05.037004
,3792,10.20.0.10,443,"SYN,ACK,FIN",8c490d15,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.151.72,8583,2026-03-02T09:14:05.313426
,667,10.20.0.10,443,"SYN,ACK,FIN",b472224a,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.7.190,32332,2026-03-02T09:14:06.957237
,511,10.20.0.10,5432,"SYN,ACK,FIN",223c5f26,normal,SELECT * FROM ledger WHERE id=?,TCP,41.203.7.144,14021,2026-03-02T09:14:07.323539
,2411,10.20.0.10,5432,"SYN,ACK,FIN",34a72fae,normal,SELECT * FROM ledger WHERE id=?,TCP,41.203.8.24,33822,2026-03-02T09:14:08.408617
,762,10.20.0.10,443,"SYN,ACK,FIN",9bd6907f,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.229.140,51313,2026-03-02T09:14:10.791679
,3545,10.20.0.10,443,"SYN,ACK,FIN",1bddff12,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.51.184,15575,2026-03-02T09:14:11.771937
,3608,10.20.0.10,5432,"SYN,ACK,FIN",e616a916,normal,SELECT * FROM ledger WHERE id=?,TCP,41.203.58.36,43472,2026-03-02T09:14:12.354668
,2762,10.20.0.10,443,"SYN,ACK,FIN",86872bdf,normal,GET /api/v1/transactions HTTP/1.1,TCP,41.203.2.195,14641,2026-03-02T09:14:12.831180
